Ethylene,,,,,,,,,,,,,,,
Time,m2,m4,m14,m16,m18,m25,m26,m27,m28,m29,m30,m32,m40,m44,m15
8861.75,5.49E-11,5.02E-13,2.53E-11,3.09E-12,7.27E-11,1.24E-09,5.71E-09,1.27E-10,6.99E-11,5.23E-12,7.06E-13,1.19E-12,1.59E-08,1.24E-11,4.98E-11
8864.87,5.46E-11,5.09E-13,2.53E-11,3.02E-12,7.29E-11,1.24E-09,5.71E-09,1.27E-10,7.02E-11,5.29E-12,7.09E-13,1.14E-12,1.59E-08,1.25E-11,4.93E-11
8867.98,5.47E-11,4.90E-13,2.52E-11,3.03E-12,7.30E-11,1.24E-09,5.71E-09,1.27E-10,6.99E-11,5.30E-12,7.00E-13,1.12E-12,1.59E-08,1.26E-11,4.96E-11
8871.08,5.44E-11,4.89E-13,2.52E-11,2.91E-12,7.27E-11,1.24E-09,5.71E-09,1.28E-10,6.98E-11,5.38E-12,7.13E-13,1.12E-12,1.59E-08,1.25E-11,4.92E-11
8874.23,5.49E-11,5.00E-13,2.52E-11,2.99E-12,7.30E-11,1.24E-09,5.71E-09,1.28E-10,7.04E-11,5.36E-12,7.18E-13,1.05E-12,1.59E-08,1.24E-11,4.97E-11
8877.33,5.47E-11,4.90E-13,2.52E-11,2.97E-12,7.32E-11,1.24E-09,5.72E-09,1.27E-10,6.99E-11,5.33E-12,6.71E-13,1.18E-12,1.59E-08,1.24E-11,4.92E-11
8880.42,5.45E-11,4.90E-13,2.52E-11,3.04E-12,7.24E-11,1.24E-09,5.72E-09,1.27E-10,6.98E-11,5.32E-12,6.87E-13,1.08E-12,1.59E-08,1.23E-11,4.97E-11
8883.52,5.46E-11,4.62E-13,2.53E-11,3.01E-12,7.28E-11,1.24E-09,5.71E-09,1.27E-10,6.97E-11,5.28E-12,6.95E-13,1.12E-12,1.59E-08,1.24E-11,4.94E-11
8886.61,5.50E-11,4.96E-13,2.52E-11,3.01E-12,7.36E-11,1.24E-09,5.72E-09,1.27E-10,7.00E-11,5.26E-12,7.14E-13,1.14E-12,1.59E-08,1.23E-11,4.97E-11
8889.7,5.49E-11,5.01E-13,2.53E-11,2.97E-12,7.27E-11,1.24E-09,5.72E-09,1.27E-10,6.99E-11,5.31E-12,7.24E-13,1.09E-12,1.59E-08,1.24E-11,4.94E-11
8892.78,5.45E-11,5.00E-13,2.53E-11,3.00E-12,7.27E-11,1.24E-09,5.71E-09,1.28E-10,6.99E-11,5.43E-12,6.93E-13,1.06E-12,1.59E-08,1.23E-11,4.95E-11
8895.89,5.49E-11,4.89E-13,2.52E-11,3.01E-12,7.23E-11,1.24E-09,5.72E-09,1.27E-10,7.00E-11,5.33E-12,7.04E-13,1.11E-12,1.59E-08,1.25E-11,5.00E-11
8899,5.48E-11,4.87E-13,2.52E-11,2.96E-12,7.30E-11,1.24E-09,5.71E-09,1.27E-10,7.01E-11,5.33E-12,6.82E-13,1.14E-12,1.59E-08,1.25E-11,4.91E-11
8902.08,5.51E-11,4.89E-13,2.55E-11,2.91E-12,7.27E-11,1.24E-09,5.71E-09,1.27E-10,6.97E-11,5.24E-12,7.03E-13,1.16E-12,1.59E-08,1.23E-11,4.93E-11
8905.17,5.46E-11,5.04E-13,2.50E-11,2.96E-12,7.26E-11,1.24E-09,5.71E-09,1.28E-10,6.96E-11,5.20E-12,6.71E-13,1.15E-12,1.58E-08,1.24E-11,4.93E-11
8908.27,5.43E-11,5.03E-13,2.55E-11,2.95E-12,7.27E-11,1.24E-09,5.71E-09,1.27E-10,7.04E-11,5.28E-12,7.08E-13,1.15E-12,1.59E-08,1.26E-11,4.92E-11
8911.36,5.47E-11,4.98E-13,2.51E-11,3.00E-12,7.34E-11,1.24E-09,5.71E-09,1.28E-10,7.00E-11,5.27E-12,6.70E-13,1.17E-12,1.59E-08,1.24E-11,4.93E-11
8914.45,5.47E-11,5.09E-13,2.50E-11,3.01E-12,7.26E-11,1.24E-09,5.71E-09,1.27E-10,6.96E-11,5.24E-12,6.93E-13,1.16E-12,1.59E-08,1.24E-11,4.89E-11
8917.55,5.47E-11,4.96E-13,2.49E-11,3.01E-12,7.25E-11,1.24E-09,5.71E-09,1.27E-10,6.97E-11,5.46E-12,6.68E-13,1.09E-12,1.59E-08,1.23E-11,4.96E-11
8920.64,5.50E-11,4.84E-13,2.56E-11,3.01E-12,7.22E-11,1.24E-09,5.71E-09,1.27E-10,6.99E-11,5.32E-12,6.74E-13,1.16E-12,1.59E-08,1.23E-11,4.95E-11
8923.73,5.47E-11,5.01E-13,2.53E-11,2.93E-12,7.28E-11,1.24E-09,5.71E-09,1.26E-10,6.96E-11,5.15E-12,6.81E-13,1.08E-12,1.59E-08,1.25E-11,4.97E-11
8926.81,5.48E-11,4.79E-13,2.52E-11,2.96E-12,7.25E-11,1.24E-09,5.71E-09,1.28E-10,7.01E-11,5.16E-12,6.96E-13,1.11E-12,1.58E-08,1.24E-11,5.00E-11
8929.92,5.50E-11,4.93E-13,2.53E-11,3.02E-12,7.31E-11,1.24E-09,5.71E-09,1.28E-10,6.94E-11,5.18E-12,7.33E-13,1.13E-12,1.59E-08,1.23E-11,4.92E-11
8933.08,5.46E-11,4.87E-13,2.48E-11,2.93E-12,7.30E-11,1.24E-09,5.71E-09,1.27E-10,7.02E-11,5.32E-12,6.81E-13,1.11E-12,1.59E-08,1.23E-11,4.91E-11
8936.17,5.49E-11,4.94E-13,2.54E-11,3.06E-12,7.21E-11,1.24E-09,5.72E-09,1.27E-10,6.97E-11,5.30E-12,7.07E-13,1.16E-12,1.59E-08,1.23E-11,4.93E-11
8939.25,5.50E-11,4.97E-13,2.50E-11,3.04E-12,7.20E-11,1.24E-09,5.71E-09,1.27E-10,7.01E-11,5.32E-12,6.85E-13,1.11E-12,1.59E-08,1.24E-11,4.95E-11
8942.34,5.48E-11,5.02E-13,2.52E-11,2.93E-12,7.32E-11,1.24E-09,5.72E-09,1.28E-10,7.01E-11,5.34E-12,6.80E-13,1.11E-12,1.59E-08,1.25E-11,4.94E-11
8945.44,5.51E-11,5.01E-13,2.51E-11,2.97E-12,7.26E-11,1.24E-09,5.72E-09,1.27E-10,7.05E-11,5.42E-12,7.26E-13,1.09E-12,1.59E-08,1.24E-11,4.97E-11
8948.53,5.49E-11,5.07E-13,2.52E-11,3.02E-12,7.26E-11,1.24E-09,5.71E-09,1.28E-10,7.00E-11,5.20E-12,6.65E-13,1.13E-12,1.59E-08,1.23E-11,4.98E-11
8951.62,5.43E-11,4.98E-13,2.51E-11,3.02E-12,7.26E-11,1.24E-09,5.71E-09,1.28E-10,7.03E-11,5.25E-12,6.90E-13,1.17E-12,1.59E-08,1.24E-11,4.98E-11
8954.73,5.51E-11,4.93E-13,2.54E-11,2.94E-12,7.31E-11,1.24E-09,5.71E-09,1.27E-10,6.94E-11,5.26E-12,7.28E-13,1.15E-12,1.58E-08,1.25E-11,4.96E-11
8957.83,5.52E-11,4.92E-13,2.52E-11,2.88E-12,7.30E-11,1.24E-09,5.71E-09,1.26E-10,6.96E-11,5.22E-12,6.82E-13,1.18E-12,1.59E-08,1.23E-11,4.93E-11
8960.92,5.45E-11,4.97E-13,2.51E-11,2.91E-12,7.29E-11,1.24E-09,5.72E-09,1.27E-10,6.98E-11,5.30E-12,7.36E-13,1.09E-12,1.59E-08,1.24E-11,4.96E-11
8964,5.51E-11,4.96E-13,2.51E-11,3.03E-12,7.27E-11,1.24E-09,5.71E-09,1.27E-10,6.99E-11,5.04E-12,7.12E-13,1.14E-12,1.59E-08,1.20E-11,4.95E-11
8967.05,5.41E-11,4.87E-13,2.52E-11,2.96E-12,7.32E-11,1.24E-09,5.71E-09,1.27E-10,6.96E-11,5.26E-12,6.50E-13,1.12E-12,1.59E-08,1.21E-11,4.93E-11
8970.14,5.43E-11,5.00E-13,2.54E-11,3.01E-12,7.25E-11,1.24E-09,5.72E-09,1.27E-10,7.01E-11,5.27E-12,7.12E-13,1.06E-12,1.59E-08,1.21E-11,4.92E-11
8973.25,5.47E-11,4.81E-13,2.52E-11,3.03E-12,7.26E-11,1.24E-09,5.71E-09,1.27E-10,7.01E-11,5.24E-12,6.94E-13,1.12E-12,1.59E-08,1.24E-11,4.94E-11
8976.34,5.45E-11,4.98E-13,2.53E-11,2.98E-12,7.22E-11,1.24E-09,5.72E-09,1.26E-10,6.98E-11,5.24E-12,6.99E-13,1.16E-12,1.59E-08,1.24E-11,4.94E-11
8979.44,5.43E-11,4.85E-13,2.53E-11,2.98E-12,7.22E-11,1.24E-09,5.72E-09,1.27E-10,6.98E-11,5.32E-12,6.88E-13,1.12E-12,1.59E-08,1.23E-11,4.95E-11
8982.52,5.46E-11,4.94E-13,2.52E-11,2.99E-12,7.24E-11,1.24E-09,5.71E-09,1.28E-10,6.98E-11,5.33E-12,7.07E-13,1.13E-12,1.59E-08,1.24E-11,4.98E-11
8985.69,5.47E-11,4.89E-13,2.53E-11,2.92E-12,7.26E-11,1.24E-09,5.72E-09,1.28E-10,7.01E-11,5.48E-12,6.90E-13,1.13E-12,1.59E-08,1.24E-11,4.93E-11
8988.78,5.47E-11,4.85E-13,2.51E-11,2.97E-12,7.26E-11,1.24E-09,5.72E-09,1.28E-10,7.00E-11,5.30E-12,6.60E-13,1.15E-12,1.59E-08,1.24E-11,4.98E-11
8991.87,5.43E-11,4.97E-13,2.53E-11,2.96E-12,7.24E-11,1.24E-09,5.72E-09,1.27E-10,6.99E-11,5.23E-12,7.09E-13,1.21E-12,1.59E-08,1.24E-11,4.90E-11
8994.97,5.45E-11,4.94E-13,2.55E-11,2.96E-12,7.25E-11,1.24E-09,5.72E-09,1.27E-10,6.97E-11,5.39E-12,6.79E-13,1.17E-12,1.59E-08,1.25E-11,4.95E-11
8998.06,5.47E-11,4.95E-13,2.54E-11,3.04E-12,7.27E-11,1.24E-09,5.72E-09,1.27E-10,6.94E-11,5.42E-12,6.96E-13,1.16E-12,1.59E-08,1.23E-11,4.94E-11
9001.16,5.46E-11,4.93E-13,2.52E-11,2.87E-12,7.22E-11,1.24E-09,5.72E-09,1.27E-10,6.95E-11,5.24E-12,6.90E-13,1.14E-12,1.58E-08,1.24E-11,4.92E-11
9004.25,5.48E-11,4.72E-13,2.53E-11,3.08E-12,7.25E-11,1.24E-09,5.72E-09,1.28E-10,6.95E-11,5.35E-12,7.16E-13,1.13E-12,1.59E-08,1.23E-11,4.96E-11
9007.34,5.41E-11,4.94E-13,2.54E-11,2.91E-12,7.20E-11,1.24E-09,5.72E-09,1.28E-10,6.98E-11,5.32E-12,6.88E-13,1.18E-12,1.59E-08,1.25E-11,4.97E-11
9010.5,5.45E-11,5.01E-13,2.52E-11,3.00E-12,7.28E-11,1.24E-09,5.72E-09,1.28E-10,6.98E-11,5.21E-12,6.88E-13,1.09E-12,1.59E-08,1.24E-11,4.93E-11
9013.58,5.42E-11,5.09E-13,2.53E-11,2.91E-12,7.24E-11,1.24E-09,5.72E-09,1.27E-10,6.96E-11,5.35E-12,6.85E-13,1.11E-12,1.59E-08,1.23E-11,4.93E-11
9016.67,5.47E-11,4.91E-13,2.53E-11,2.92E-12,7.26E-11,1.24E-09,5.72E-09,1.28E-10,6.98E-11,5.37E-12,6.65E-13,1.11E-12,1.59E-08,1.23E-11,4.94E-11
9019.77,5.48E-11,4.95E-13,2.53E-11,2.99E-12,7.24E-11,1.24E-09,5.72E-09,1.27E-10,6.98E-11,5.38E-12,7.11E-13,1.11E-12,1.59E-08,1.23E-11,4.95E-11
9022.86,5.40E-11,5.01E-13,2.54E-11,2.99E-12,7.30E-11,1.24E-09,5.72E-09,1.28E-10,6.95E-11,5.26E-12,6.78E-13,1.14E-12,1.59E-08,1.24E-11,4.97E-11
9025.95,5.51E-11,4.96E-13,2.53E-11,2.99E-12,7.24E-11,1.24E-09,5.72E-09,1.27E-10,6.92E-11,5.28E-12,6.68E-13,1.09E-12,1.59E-08,1.22E-11,4.94E-11
9029.05,5.47E-11,4.99E-13,2.53E-11,3.03E-12,7.28E-11,1.24E-09,5.72E-09,1.28E-10,6.94E-11,5.32E-12,6.81E-13,1.16E-12,1.59E-08,1.23E-11,4.96E-11
9032.16,5.46E-11,5.03E-13,2.51E-11,3.03E-12,7.24E-11,1.24E-09,5.72E-09,1.28E-10,6.97E-11,5.31E-12,6.79E-13,1.12E-12,1.59E-08,1.21E-11,4.94E-11
9035.31,5.47E-11,4.88E-13,2.52E-11,2.91E-12,7.23E-11,1.24E-09,5.72E-09,1.28E-10,6.93E-11,5.26E-12,6.62E-13,1.11E-12,1.59E-08,1.22E-11,4.94E-11
9038.41,5.47E-11,4.95E-13,2.50E-11,2.93E-12,7.25E-11,1.24E-09,5.72E-09,1.28E-10,6.96E-11,5.32E-12,7.00E-13,1.16E-12,1.59E-08,1.22E-11,4.95E-11
9041.53,5.50E-11,5.05E-13,2.54E-11,2.90E-12,7.29E-11,1.24E-09,5.72E-09,1.28E-10,6.96E-11,5.26E-12,6.73E-13,1.09E-12,1.59E-08,1.21E-11,4.93E-11
9044.64,5.46E-11,4.88E-13,2.55E-11,2.92E-12,7.21E-11,1.24E-09,5.72E-09,1.28E-10,6.91E-11,5.26E-12,6.84E-13,1.09E-12,1.59E-08,1.24E-11,4.96E-11
9047.75,5.48E-11,5.02E-13,2.53E-11,2.91E-12,7.23E-11,1.24E-09,5.72E-09,1.27E-10,6.96E-11,5.21E-12,6.95E-13,1.10E-12,1.59E-08,1.24E-11,4.94E-11
9050.84,5.39E-11,4.88E-13,2.51E-11,2.96E-12,7.23E-11,1.24E-09,5.72E-09,1.27E-10,6.96E-11,5.18E-12,6.79E-13,1.15E-12,1.59E-08,1.24E-11,4.97E-11
9053.94,5.52E-11,5.12E-13,2.52E-11,2.98E-12,7.31E-11,1.24E-09,5.72E-09,1.28E-10,7.00E-11,5.23E-12,6.88E-13,1.13E-12,1.59E-08,1.22E-11,4.93E-11
9057.03,5.53E-11,4.81E-13,2.52E-11,2.96E-12,7.25E-11,1.24E-09,5.72E-09,1.27E-10,6.94E-11,5.27E-12,6.96E-13,1.09E-12,1.59E-08,1.23E-11,4.94E-11
9060.14,5.46E-11,5.05E-13,2.54E-11,2.85E-12,7.25E-11,1.24E-09,5.72E-09,1.27E-10,6.94E-11,5.26E-12,6.66E-13,1.12E-12,1.59E-08,1.21E-11,4.95E-11
9063.22,5.43E-11,4.91E-13,2.53E-11,2.95E-12,7.20E-11,1.24E-09,5.72E-09,1.28E-10,6.92E-11,5.29E-12,6.87E-13,1.07E-12,1.59E-08,1.22E-11,4.97E-11
9066.33,5.47E-11,5.05E-13,2.48E-11,2.95E-12,7.24E-11,1.24E-09,5.72E-09,1.27E-10,6.98E-11,5.17E-12,6.80E-13,1.13E-12,1.59E-08,1.24E-11,4.93E-11
9069.42,5.42E-11,5.00E-13,2.55E-11,2.96E-12,7.27E-11,1.24E-09,5.72E-09,1.28E-10,6.97E-11,5.26E-12,6.77E-13,1.07E-12,1.59E-08,1.22E-11,4.92E-11
9072.53,5.39E-11,4.86E-13,2.54E-11,2.93E-12,7.24E-11,1.24E-09,5.73E-09,1.27E-10,7.01E-11,5.38E-12,6.94E-13,1.12E-12,1.59E-08,1.22E-11,4.99E-11
9075.61,5.51E-11,4.96E-13,2.51E-11,2.99E-12,7.28E-11,1.24E-09,5.72E-09,1.27E-10,6.93E-11,5.24E-12,6.80E-13,1.15E-12,1.59E-08,1.21E-11,5.00E-11
9078.7,5.48E-11,4.96E-13,2.51E-11,3.06E-12,7.26E-11,1.24E-09,5.72E-09,1.27E-10,6.93E-11,5.21E-12,6.60E-13,1.15E-12,1.59E-08,1.22E-11,4.94E-11
9081.8,5.43E-11,4.89E-13,2.52E-11,2.96E-12,7.27E-11,1.24E-09,5.72E-09,1.27E-10,6.92E-11,5.26E-12,7.33E-13,1.17E-12,1.59E-08,1.21E-11,4.94E-11
9084.89,5.45E-11,4.90E-13,2.52E-11,2.99E-12,7.18E-11,1.24E-09,5.72E-09,1.27E-10,6.96E-11,5.21E-12,6.96E-13,1.12E-12,1.59E-08,1.21E-11,4.96E-11
9087.97,5.42E-11,5.06E-13,2.52E-11,2.88E-12,7.25E-11,1.24E-09,5.72E-09,1.27E-10,6.95E-11,5.29E-12,6.30E-13,1.12E-12,1.59E-08,1.22E-11,4.94E-11
9091.08,5.47E-11,4.80E-13,2.53E-11,2.96E-12,7.27E-11,1.24E-09,5.72E-09,1.27E-10,6.99E-11,5.29E-12,6.90E-13,1.09E-12,1.59E-08,1.23E-11,4.94E-11
9094.17,5.44E-11,4.95E-13,2.55E-11,2.90E-12,7.29E-11,1.24E-09,5.72E-09,1.27E-10,6.94E-11,5.36E-12,6.84E-13,1.11E-12,1.59E-08,1.22E-11,4.97E-11
9097.27,5.47E-11,4.87E-13,2.49E-11,2.92E-12,7.28E-11,1.24E-09,5.73E-09,1.28E-10,6.99E-11,5.23E-12,6.98E-13,1.17E-12,1.59E-08,1.23E-11,4.94E-11
9100.36,5.50E-11,4.79E-13,2.52E-11,2.97E-12,7.23E-11,1.24E-09,5.72E-09,1.27E-10,6.96E-11,5.32E-12,7.18E-13,1.12E-12,1.59E-08,1.22E-11,4.93E-11
9103.45,5.44E-11,4.85E-13,2.54E-11,3.09E-12,7.20E-11,1.24E-09,5.72E-09,1.28E-10,6.94E-11,5.33E-12,7.03E-13,1.12E-12,1.59E-08,1.21E-11,4.93E-11
9106.58,5.47E-11,4.91E-13,2.54E-11,2.98E-12,7.20E-11,1.24E-09,5.72E-09,1.28E-10,6.99E-11,5.24E-12,7.07E-13,1.11E-12,1.59E-08,1.24E-11,4.96E-11
9109.73,5.47E-11,4.96E-13,2.52E-11,3.12E-12,7.26E-11,1.24E-09,5.72E-09,1.27E-10,6.90E-11,5.27E-12,6.50E-13,1.15E-12,1.59E-08,1.21E-11,4.99E-11
9112.83,5.40E-11,4.86E-13,2.55E-11,2.95E-12,7.33E-11,1.24E-09,5.72E-09,1.28E-10,6.97E-11,5.26E-12,6.92E-13,1.12E-12,1.59E-08,1.25E-11,4.99E-11
9115.94,5.46E-11,4.83E-13,2.52E-11,2.85E-12,7.27E-11,1.24E-09,5.72E-09,1.27E-10,6.97E-11,5.31E-12,6.87E-13,1.12E-12,1.59E-08,1.20E-11,4.94E-11
9119.03,5.43E-11,4.88E-13,2.51E-11,2.90E-12,7.21E-11,1.24E-09,5.72E-09,1.28E-10,6.99E-11,5.19E-12,7.01E-13,1.16E-12,1.59E-08,1.22E-11,4.95E-11
9122.12,5.44E-11,5.08E-13,2.54E-11,2.93E-12,7.25E-11,1.24E-09,5.72E-09,1.27E-10,6.93E-11,5.33E-12,6.76E-13,1.17E-12,1.59E-08,1.21E-11,4.98E-11
9125.23,5.52E-11,5.03E-13,2.54E-11,3.01E-12,7.28E-11,1.24E-09,5.72E-09,1.27E-10,6.97E-11,5.34E-12,6.88E-13,1.10E-12,1.59E-08,1.22E-11,4.96E-11
9128.33,5.43E-11,5.13E-13,2.53E-11,3.00E-12,7.22E-11,1.24E-09,5.72E-09,1.27E-10,6.94E-11,5.23E-12,6.95E-13,1.16E-12,1.59E-08,1.22E-11,4.96E-11
9131.42,5.45E-11,5.04E-13,2.51E-11,2.91E-12,7.23E-11,1.24E-09,5.72E-09,1.27E-10,6.96E-11,5.20E-12,6.96E-13,1.14E-12,1.59E-08,1.23E-11,4.98E-11
9134.53,5.45E-11,5.01E-13,2.51E-11,2.92E-12,7.22E-11,1.24E-09,5.72E-09,1.28E-10,6.98E-11,5.18E-12,6.84E-13,1.11E-12,1.59E-08,1.20E-11,4.98E-11
9137.69,5.47E-11,5.03E-13,2.51E-11,2.91E-12,7.23E-11,1.24E-09,5.72E-09,1.27E-10,6.94E-11,5.23E-12,6.88E-13,1.11E-12,1.59E-08,1.20E-11,4.95E-11
9140.78,5.45E-11,5.06E-13,2.54E-11,2.98E-12,7.25E-11,1.24E-09,5.72E-09,1.28E-10,6.98E-11,5.47E-12,7.06E-13,1.15E-12,1.59E-08,1.20E-11,4.99E-11
9143.87,5.45E-11,4.96E-13,2.52E-11,2.96E-12,7.21E-11,1.24E-09,5.72E-09,1.27E-10,6.95E-11,5.22E-12,6.96E-13,1.16E-12,1.59E-08,1.22E-11,4.94E-11
9146.95,5.41E-11,4.88E-13,2.52E-11,2.97E-12,7.27E-11,1.24E-09,5.72E-09,1.27E-10,6.96E-11,5.32E-12,7.22E-13,1.11E-12,1.59E-08,1.23E-11,4.96E-11
9150.05,5.46E-11,4.97E-13,2.54E-11,3.02E-12,7.25E-11,1.24E-09,5.72E-09,1.27E-10,6.98E-11,5.22E-12,6.79E-13,1.08E-12,1.59E-08,1.20E-11,4.95E-11
9153.14,5.45E-11,4.99E-13,2.54E-11,2.94E-12,7.24E-11,1.24E-09,5.72E-09,1.27E-10,6.90E-11,5.21E-12,6.82E-13,1.18E-12,1.59E-08,1.20E-11,4.94E-11
9156.23,5.47E-11,4.79E-13,2.55E-11,2.85E-12,7.20E-11,1.24E-09,5.72E-09,1.28E-10,6.92E-11,5.18E-12,7.15E-13,1.17E-12,1.59E-08,1.21E-11,4.92E-11
9159.31,5.46E-11,4.90E-13,2.53E-11,2.95E-12,7.27E-11,1.24E-09,5.72E-09,1.27E-10,6.93E-11,5.24E-12,6.24E-13,1.08E-12,1.59E-08,1.22E-11,4.93E-11
9162.42,5.42E-11,5.02E-13,2.53E-11,2.96E-12,7.26E-11,1.24E-09,5.72E-09,1.28E-10,6.95E-11,5.42E-12,6.89E-13,1.15E-12,1.59E-08,1.21E-11,4.94E-11
9165.52,5.41E-11,5.03E-13,2.47E-11,2.92E-12,7.23E-11,1.24E-09,5.72E-09,1.27E-10,6.93E-11,5.32E-12,6.94E-13,1.09E-12,1.59E-08,1.22E-11,4.92E-11
9168.62,5.44E-11,5.00E-13,2.49E-11,2.99E-12,7.27E-11,1.24E-09,5.72E-09,1.28E-10,6.95E-11,5.38E-12,6.73E-13,1.14E-12,1.59E-08,1.24E-11,5.01E-11
9171.72,5.42E-11,4.98E-13,2.53E-11,2.86E-12,7.20E-11,1.24E-09,5.72E-09,1.28E-10,6.91E-11,5.24E-12,6.68E-13,1.16E-12,1.59E-08,1.23E-11,4.96E-11
9174.81,5.47E-11,4.95E-13,2.50E-11,2.96E-12,7.28E-11,1.24E-09,5.72E-09,1.28E-10,6.94E-11,5.34E-12,6.69E-13,1.11E-12,1.59E-08,1.23E-11,4.94E-11
9177.91,5.43E-11,4.87E-13,2.52E-11,2.98E-12,7.20E-11,1.24E-09,5.72E-09,1.27E-10,6.95E-11,5.34E-12,6.89E-13,1.09E-12,1.59E-08,1.23E-11,4.94E-11
9181.02,5.43E-11,5.07E-13,2.54E-11,3.06E-12,7.21E-11,1.24E-09,5.72E-09,1.28E-10,6.91E-11,5.26E-12,6.93E-13,1.13E-12,1.59E-08,1.21E-11,4.91E-11
9184.14,5.42E-11,5.26E-13,2.51E-11,2.94E-12,7.23E-11,1.24E-09,5.72E-09,1.27E-10,6.97E-11,5.28E-12,7.05E-13,1.15E-12,1.59E-08,1.20E-11,4.93E-11
9187.23,5.42E-11,5.00E-13,2.53E-11,2.91E-12,7.21E-11,1.24E-09,5.72E-09,1.27E-10,6.95E-11,5.38E-12,6.44E-13,1.15E-12,1.59E-08,1.21E-11,4.96E-11
9190.33,5.44E-11,4.87E-13,2.52E-11,2.92E-12,7.21E-11,1.24E-09,5.72E-09,1.28E-10,6.92E-11,5.25E-12,7.05E-13,1.08E-12,1.59E-08,1.22E-11,4.99E-11
9193.42,5.48E-11,4.99E-13,2.51E-11,2.99E-12,7.24E-11,1.24E-09,5.73E-09,1.27E-10,6.91E-11,5.25E-12,6.92E-13,1.09E-12,1.59E-08,1.24E-11,4.92E-11
9196.53,5.42E-11,5.00E-13,2.52E-11,2.86E-12,7.22E-11,1.24E-09,5.73E-09,1.28E-10,6.90E-11,5.18E-12,6.76E-13,1.16E-12,1.59E-08,1.20E-11,4.94E-11
9199.62,5.44E-11,4.79E-13,2.51E-11,2.94E-12,7.19E-11,1.24E-09,5.72E-09,1.28E-10,6.95E-11,5.32E-12,6.69E-13,1.10E-12,1.59E-08,1.23E-11,4.97E-11
9202.7,5.42E-11,4.86E-13,2.56E-11,2.95E-12,7.23E-11,1.24E-09,5.73E-09,1.28E-10,6.90E-11,5.25E-12,7.00E-13,1.10E-12,1.59E-08,1.22E-11,4.98E-11
9205.83,5.41E-11,4.80E-13,2.54E-11,2.84E-12,7.22E-11,1.24E-09,5.72E-09,1.28E-10,6.92E-11,5.30E-12,6.79E-13,1.12E-12,1.59E-08,1.20E-11,4.93E-11
9208.92,5.44E-11,4.95E-13,2.56E-11,2.96E-12,7.23E-11,1.24E-09,5.73E-09,1.28E-10,6.92E-11,5.28E-12,6.92E-13,1.17E-12,1.59E-08,1.20E-11,4.94E-11
9212,5.46E-11,4.84E-13,2.54E-11,2.96E-12,7.24E-11,1.24E-09,5.73E-09,1.28E-10,6.93E-11,5.21E-12,7.28E-13,1.11E-12,1.59E-08,1.21E-11,4.96E-11
9215.11,5.45E-11,4.85E-13,2.54E-11,2.93E-12,7.22E-11,1.24E-09,5.72E-09,1.27E-10,6.99E-11,5.21E-12,6.86E-13,1.12E-12,1.59E-08,1.22E-11,4.96E-11
9218.2,5.41E-11,5.00E-13,2.57E-11,2.97E-12,7.24E-11,1.24E-09,5.72E-09,1.28E-10,6.95E-11,5.34E-12,7.20E-13,1.12E-12,1.59E-08,1.19E-11,4.96E-11
9221.3,5.43E-11,5.03E-13,2.53E-11,3.02E-12,7.20E-11,1.24E-09,5.73E-09,1.28E-10,6.93E-11,5.43E-12,6.95E-13,1.05E-12,1.59E-08,1.21E-11,4.95E-11
9224.41,5.40E-11,4.87E-13,2.53E-11,2.91E-12,7.23E-11,1.24E-09,5.72E-09,1.27E-10,6.93E-11,5.31E-12,7.42E-13,1.14E-12,1.59E-08,1.20E-11,5.00E-11
9227.5,5.42E-11,4.85E-13,2.55E-11,2.90E-12,7.27E-11,1.24E-09,5.72E-09,1.27E-10,6.91E-11,5.22E-12,6.89E-13,1.17E-12,1.59E-08,1.22E-11,4.95E-11
9230.59,5.48E-11,5.06E-13,2.50E-11,3.05E-12,7.23E-11,1.24E-09,5.72E-09,1.27E-10,6.90E-11,5.22E-12,6.83E-13,1.10E-12,1.59E-08,1.20E-11,4.99E-11
9233.7,5.40E-11,4.89E-13,2.51E-11,2.96E-12,7.21E-11,1.24E-09,5.72E-09,1.27E-10,6.90E-11,5.26E-12,6.73E-13,1.14E-12,1.59E-08,1.21E-11,4.96E-11
